id,articleType,review_status,proposed_action,reason,review_method
900000,Eyeshadow,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900802,Nail Polish,wrong_target_visible,hold_for_review,Crop shows a multicolour eyeshadow palette; no clearly identifiable nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
900803,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900804,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900805,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900806,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900807,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900808,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900809,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900810,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900811,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900812,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900813,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900814,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900815,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900816,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900817,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900818,Nail Polish,ambiguous_target,hold_for_review,Palette blocks much of the peach nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
900819,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900820,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900821,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900822,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900823,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900824,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900825,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900826,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900827,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900828,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900829,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900830,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900831,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900832,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900833,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900834,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900835,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900836,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900837,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900838,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900839,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900840,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900841,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900842,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900843,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900844,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
